g114	71139.XP_010030069.1	4.33e-35	130.0	COG4539@1|root,KOG3292@2759|Eukaryota,37IBY@33090|Viridiplantae,3G7Z2@35493|Streptophyta	35493|Streptophyta	S	Endoplasmic reticulum membrane protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF962
g115	3218.PP1S47_192V6.1	0.0	2570.0	2CD2S@1|root,2QPK8@2759|Eukaryota,37SUN@33090|Viridiplantae,3GEKM@35493|Streptophyta	35493|Streptophyta	S	Transducin WD40 repeat-like superfamily protein	-	-	-	-	-	-	-	-	-	-	-	-	COPI_C
g117	3218.PP1S47_196V6.1	1.29e-307	853.0	KOG2213@1|root,KOG2213@2759|Eukaryota,37NSM@33090|Viridiplantae,3GE26@35493|Streptophyta	35493|Streptophyta	T	Apoptosis inhibitor	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0007275,GO:0008150,GO:0009555,GO:0010941,GO:0032501,GO:0032502,GO:0043067,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048229,GO:0048856,GO:0050789,GO:0050794,GO:0065007	-	-	-	-	-	-	-	-	-	-	API5
g117	3218.PP1S47_196V6.1	1.48e-304	846.0	KOG2213@1|root,KOG2213@2759|Eukaryota,37NSM@33090|Viridiplantae,3GE26@35493|Streptophyta	35493|Streptophyta	T	Apoptosis inhibitor	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0007275,GO:0008150,GO:0009555,GO:0010941,GO:0032501,GO:0032502,GO:0043067,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048229,GO:0048856,GO:0050789,GO:0050794,GO:0065007	-	-	-	-	-	-	-	-	-	-	API5
g117	3218.PP1S47_196V6.1	1.74e-305	848.0	KOG2213@1|root,KOG2213@2759|Eukaryota,37NSM@33090|Viridiplantae,3GE26@35493|Streptophyta	35493|Streptophyta	T	Apoptosis inhibitor	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0007275,GO:0008150,GO:0009555,GO:0010941,GO:0032501,GO:0032502,GO:0043067,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048229,GO:0048856,GO:0050789,GO:0050794,GO:0065007	-	-	-	-	-	-	-	-	-	-	API5
g118	3218.PP1S190_85V6.1	1.09e-113	351.0	COG0689@1|root,KOG1069@2759|Eukaryota,37RSW@33090|Viridiplantae,3GE16@35493|Streptophyta	35493|Streptophyta	J	Exosome complex exonuclease RRP46 homolog	-	GO:0000176,GO:0000177,GO:0000178,GO:0000291,GO:0000956,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003723,GO:0003727,GO:0003824,GO:0004518,GO:0004536,GO:0004540,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006259,GO:0006364,GO:0006396,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016072,GO:0016073,GO:0016074,GO:0016075,GO:0016180,GO:0016787,GO:0016788,GO:0019222,GO:0019439,GO:0022613,GO:0031123,GO:0031125,GO:0031126,GO:0031974,GO:0031981,GO:0032991,GO:0034427,GO:0034470,GO:0034472,GO:0034475,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0042254,GO:0042802,GO:0043144,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043628,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065007,GO:0070013,GO:0071025,GO:0071027,GO:0071028,GO:0071051,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0097159,GO:0140097,GO:0140098,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902494,GO:1905354	-	ko:K12590	ko03018,map03018	M00391	-	-	ko00000,ko00001,ko00002,ko03019	-	-	-	RNase_PH
g118	3218.PP1S190_85V6.1	3.42e-100	296.0	COG0689@1|root,KOG1069@2759|Eukaryota,37RSW@33090|Viridiplantae,3GE16@35493|Streptophyta	35493|Streptophyta	J	Exosome complex exonuclease RRP46 homolog	-	GO:0000176,GO:0000177,GO:0000178,GO:0000291,GO:0000956,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003723,GO:0003727,GO:0003824,GO:0004518,GO:0004536,GO:0004540,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006259,GO:0006364,GO:0006396,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016072,GO:0016073,GO:0016074,GO:0016075,GO:0016180,GO:0016787,GO:0016788,GO:0019222,GO:0019439,GO:0022613,GO:0031123,GO:0031125,GO:0031126,GO:0031974,GO:0031981,GO:0032991,GO:0034427,GO:0034470,GO:0034472,GO:0034475,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0042254,GO:0042802,GO:0043144,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043628,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065007,GO:0070013,GO:0071025,GO:0071027,GO:0071028,GO:0071051,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0097159,GO:0140097,GO:0140098,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902494,GO:1905354	-	ko:K12590	ko03018,map03018	M00391	-	-	ko00000,ko00001,ko00002,ko03019	-	-	-	RNase_PH
g119	3218.PP1S190_86V6.1	3.74e-215	605.0	28PEZ@1|root,2QW2X@2759|Eukaryota,37JVE@33090|Viridiplantae,3GBTH@35493|Streptophyta	35493|Streptophyta	S	Protein LOW PSII ACCUMULATION 3	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009719,GO:0009725,GO:0009735,GO:0010033,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0050896	-	-	-	-	-	-	-	-	-	-	DUF1995
g120	71139.XP_010065232.1	7.12e-12	66.2	2DZW8@1|root,2S7CQ@2759|Eukaryota,37X9G@33090|Viridiplantae,3GM8N@35493|Streptophyta	35493|Streptophyta	S	Encoded by	-	-	-	-	-	-	-	-	-	-	-	-	Self-incomp_S1
g122	3218.PP1S47_201V6.1	2e-281	797.0	28JSV@1|root,2QS6P@2759|Eukaryota,37P92@33090|Viridiplantae,3GEKI@35493|Streptophyta	35493|Streptophyta	S	membrane protein At3g27390	-	-	-	-	-	-	-	-	-	-	-	-	-
g122	3218.PP1S47_201V6.1	7.22e-280	797.0	28JSV@1|root,2QS6P@2759|Eukaryota,37P92@33090|Viridiplantae,3GEKI@35493|Streptophyta	35493|Streptophyta	S	membrane protein At3g27390	-	-	-	-	-	-	-	-	-	-	-	-	-
g122	3218.PP1S47_201V6.1	8.97e-268	751.0	28JSV@1|root,2QS6P@2759|Eukaryota,37P92@33090|Viridiplantae,3GEKI@35493|Streptophyta	35493|Streptophyta	S	membrane protein At3g27390	-	-	-	-	-	-	-	-	-	-	-	-	-
g123	3218.PP1S391_7V6.1	2.01e-117	342.0	KOG1944@1|root,KOG1944@2759|Eukaryota,37NKB@33090|Viridiplantae,3G8MH@35493|Streptophyta	35493|Streptophyta	S	Belongs to the peroxisomal membrane protein PXMP2 4 family	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005778,GO:0005779,GO:0016020,GO:0016021,GO:0031090,GO:0031224,GO:0031231,GO:0031300,GO:0031301,GO:0031903,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0098588,GO:0098805	-	ko:K13347,ko:K13348	ko04146,map04146	-	-	-	ko00000,ko00001	-	-	-	Mpv17_PMP22
g124	981085.XP_010101150.1	8.76e-47	158.0	COG0633@1|root,2RXFZ@2759|Eukaryota,37TYQ@33090|Viridiplantae,3GYZ8@35493|Streptophyta,4JWG7@91835|fabids	35493|Streptophyta	C	Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions	-	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0006124,GO:0006807,GO:0008150,GO:0008152,GO:0009055,GO:0009314,GO:0009416,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009628,GO:0009642,GO:0009643,GO:0009767,GO:0009987,GO:0015979,GO:0016491,GO:0019538,GO:0019684,GO:0022900,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0048037,GO:0050896,GO:0051536,GO:0051537,GO:0051540,GO:0055114,GO:0071704,GO:1901564	-	ko:K02639	ko00195,map00195	-	-	-	ko00000,ko00001,ko00194	-	-	-	Fer2
g125	3218.PP1S149_106V6.1	3.79e-188	550.0	COG0515@1|root,2QUW9@2759|Eukaryota,37KJP@33090|Viridiplantae,3G96G@35493|Streptophyta	35493|Streptophyta	T	LRR receptor-like serine threonine-protein kinase	-	-	-	-	-	-	-	-	-	-	-	-	LRR_4,LRR_8,Malectin,Pkinase,Pkinase_Tyr
g126	3218.PP1S21_157V6.1	2.87e-52	187.0	COG0515@1|root,KOG1187@2759|Eukaryota,37SD0@33090|Viridiplantae,3G85I@35493|Streptophyta	35493|Streptophyta	T	Belongs to the protein kinase superfamily	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr
g127	3218.PP1S56_32V6.1	0.0	3214.0	KOG1789@1|root,KOG1789@2759|Eukaryota,37ZBH@33090|Viridiplantae,3GPDY@35493|Streptophyta	35493|Streptophyta	OU	regulation of early endosome to recycling endosome transport	-	-	-	ko:K09533	-	-	-	-	ko00000,ko03041,ko03110	-	-	-	-
g130	3218.PP1S56_28V6.1	1.25e-220	627.0	COG0814@1|root,KOG1303@2759|Eukaryota,37ZGQ@33090|Viridiplantae,3GNWB@35493|Streptophyta	2759|Eukaryota	E	Transmembrane amino acid transporter protein	-	-	-	ko:K13946	ko04075,map04075	-	-	-	ko00000,ko00001	2.A.18.1	-	-	Aa_trans
g131	3218.PP1S39_104V6.1	1.53e-188	551.0	COG0251@1|root,COG2102@1|root,KOG2316@2759|Eukaryota,KOG2317@2759|Eukaryota,37QGN@33090|Viridiplantae,3GCMX@35493|Streptophyta	35493|Streptophyta	J	Diphthine--ammonia	-	-	6.3.1.14	ko:K06927	-	-	R03613	RC00358	ko00000,ko01000,ko03012	-	-	-	Diphthami_syn_2,Pkinase,Ribonuc_L-PSP
g131	3218.PP1S39_104V6.1	0.0	1026.0	COG0251@1|root,COG2102@1|root,KOG2316@2759|Eukaryota,KOG2317@2759|Eukaryota,37QGN@33090|Viridiplantae,3GCMX@35493|Streptophyta	35493|Streptophyta	J	Diphthine--ammonia	-	-	6.3.1.14	ko:K06927	-	-	R03613	RC00358	ko00000,ko01000,ko03012	-	-	-	Diphthami_syn_2,Pkinase,Ribonuc_L-PSP
g131	3218.PP1S39_104V6.1	2.25e-129	392.0	COG0251@1|root,COG2102@1|root,KOG2316@2759|Eukaryota,KOG2317@2759|Eukaryota,37QGN@33090|Viridiplantae,3GCMX@35493|Streptophyta	35493|Streptophyta	J	Diphthine--ammonia	-	-	6.3.1.14	ko:K06927	-	-	R03613	RC00358	ko00000,ko01000,ko03012	-	-	-	Diphthami_syn_2,Pkinase,Ribonuc_L-PSP
g139	3218.PP1S25_205V6.1	0.0	3312.0	KOG1997@1|root,KOG1997@2759|Eukaryota,37QIM@33090|Viridiplantae,3G8RK@35493|Streptophyta	35493|Streptophyta	T	Belongs to the DOCK family	-	GO:0003674,GO:0005085,GO:0005088,GO:0005089,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005783,GO:0005829,GO:0005886,GO:0006810,GO:0008064,GO:0008150,GO:0008360,GO:0009605,GO:0009606,GO:0009628,GO:0009629,GO:0009630,GO:0009958,GO:0009966,GO:0009987,GO:0010646,GO:0010928,GO:0012505,GO:0016020,GO:0016043,GO:0016192,GO:0017016,GO:0017048,GO:0019898,GO:0019899,GO:0022603,GO:0022604,GO:0023051,GO:0030832,GO:0031267,GO:0032535,GO:0032956,GO:0032970,GO:0033043,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0048583,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051020,GO:0051128,GO:0051179,GO:0051234,GO:0051493,GO:0065007,GO:0065008,GO:0065009,GO:0070971,GO:0071840,GO:0071944,GO:0090066,GO:0098772,GO:0110053,GO:1902903	-	ko:K21852	-	-	-	-	ko00000,ko04131	-	-	-	DHR-2,DOCK-C2
g140	4641.GSMUA_Achr11P19930_001	5.38e-75	249.0	KOG0800@1|root,KOG0800@2759|Eukaryota,37S2E@33090|Viridiplantae,3GBSQ@35493|Streptophyta,3KNU7@4447|Liliopsida	35493|Streptophyta	O	Ring finger domain	-	GO:0000209,GO:0003674,GO:0003824,GO:0004842,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0051603,GO:0061630,GO:0061659,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	2.3.2.27	ko:K11982	-	-	-	-	ko00000,ko01000,ko04121,ko04131	-	-	-	zf-C3HC4_2,zf-RING_2
g141	3218.PP1S141_64V6.1	0.0	974.0	KOG2381@1|root,KOG2381@2759|Eukaryota,37QG7@33090|Viridiplantae,3G9IU@35493|Streptophyta	35493|Streptophyta	T	Phosphatidylinositol 4-kinase	-	-	-	-	-	-	-	-	-	-	-	-	PI3_PI4_kinase,ubiquitin
g142	3218.PP1S298_61V6.1	6.56e-06	57.4	2C7J1@1|root,2QR12@2759|Eukaryota,37Q81@33090|Viridiplantae	33090|Viridiplantae	S	protein UNUSUAL FLORAL	-	-	-	-	-	-	-	-	-	-	-	-	F-box
g143	3218.PP1S48_17V6.1	5.28e-10	70.5	KOG1987@1|root,KOG1987@2759|Eukaryota,37SR4@33090|Viridiplantae,3G754@35493|Streptophyta	35493|Streptophyta	D	BTB POZ domain-containing protein	5	GO:0000151,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0019005,GO:0019222,GO:0019538,GO:0019899,GO:0019941,GO:0030162,GO:0030163,GO:0031461,GO:0031625,GO:0032991,GO:0043161,GO:0043170,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044424,GO:0044464,GO:0050789,GO:0051171,GO:0051246,GO:0051603,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1990234	-	ko:K10523	ko04340,ko04341,map04340,map04341	M00384	-	-	ko00000,ko00001,ko00002,ko04121	-	-	-	BTB
g143	3218.PP1S48_17V6.1	9.48e-11	70.5	KOG1987@1|root,KOG1987@2759|Eukaryota,37SR4@33090|Viridiplantae,3G754@35493|Streptophyta	35493|Streptophyta	D	BTB POZ domain-containing protein	5	GO:0000151,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0019005,GO:0019222,GO:0019538,GO:0019899,GO:0019941,GO:0030162,GO:0030163,GO:0031461,GO:0031625,GO:0032991,GO:0043161,GO:0043170,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044424,GO:0044464,GO:0050789,GO:0051171,GO:0051246,GO:0051603,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1990234	-	ko:K10523	ko04340,ko04341,map04340,map04341	M00384	-	-	ko00000,ko00001,ko00002,ko04121	-	-	-	BTB
g144	3218.PP1S25_202V6.1	2.41e-316	882.0	COG3380@1|root,2QQW4@2759|Eukaryota,37MQB@33090|Viridiplantae,3GBNU@35493|Streptophyta	35493|Streptophyta	S	FAD NAD(P)-binding oxidoreductase family protein	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_8
g146	3218.PP1S142_12V6.1	3.27e-60	196.0	2CZYG@1|root,2SC50@2759|Eukaryota,37W7M@33090|Viridiplantae,3GK8N@35493|Streptophyta	35493|Streptophyta	G	Belongs to the cystatin family. Phytocystatin subfamily	-	-	-	-	-	-	-	-	-	-	-	-	Cystatin,SQAPI
g146	3218.PP1S142_12V6.1	1.97e-63	197.0	2CZYG@1|root,2SC50@2759|Eukaryota,37W7M@33090|Viridiplantae,3GK8N@35493|Streptophyta	35493|Streptophyta	G	Belongs to the cystatin family. Phytocystatin subfamily	-	-	-	-	-	-	-	-	-	-	-	-	Cystatin,SQAPI
g147	3218.PP1S45_2V6.1	0.0	2190.0	COG0553@1|root,KOG0388@2759|Eukaryota,37P6A@33090|Viridiplantae,3GCME@35493|Streptophyta	35493|Streptophyta	L	DNA helicase	-	-	3.6.4.12	ko:K11665	-	-	-	-	ko00000,ko01000,ko03036	-	-	-	DBINO,Helicase_C,SNF2_N
g149	3218.PP1S219_74V6.1	4.87e-105	309.0	KOG3285@1|root,KOG3285@2759|Eukaryota,37PM1@33090|Viridiplantae,3GEVJ@35493|Streptophyta	35493|Streptophyta	DZ	Mitotic spindle checkpoint protein	-	GO:0000075,GO:0000278,GO:0000775,GO:0000776,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005694,GO:0005737,GO:0005819,GO:0005828,GO:0005856,GO:0005874,GO:0005876,GO:0007049,GO:0007088,GO:0007093,GO:0007094,GO:0007346,GO:0008150,GO:0009987,GO:0010369,GO:0010564,GO:0010639,GO:0010948,GO:0010965,GO:0012505,GO:0015630,GO:0022402,GO:0030071,GO:0031577,GO:0031967,GO:0031975,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033046,GO:0033047,GO:0033048,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044446,GO:0044464,GO:0045786,GO:0045839,GO:0045841,GO:0045930,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051726,GO:0051783,GO:0051784,GO:0051983,GO:0051985,GO:0065007,GO:0071173,GO:0071174,GO:0098687,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902099,GO:1902100,GO:1903047,GO:1905818,GO:1905819,GO:2000816,GO:2001251	-	ko:K02537	ko04110,ko04111,ko04113,ko04114,ko04914,ko05166,map04110,map04111,map04113,map04114,map04914,map05166	-	-	-	ko00000,ko00001,ko03036	-	-	-	HORMA
g150	3218.PP1S29_114V6.1	3.11e-128	379.0	COG1525@1|root,2QT2R@2759|Eukaryota,37HVU@33090|Viridiplantae,3GE5Q@35493|Streptophyta	35493|Streptophyta	L	38.1 kDa protein	-	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004521,GO:0004536,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006259,GO:0006308,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140097,GO:0140098,GO:1901360,GO:1901361,GO:1901575	-	-	-	-	-	-	-	-	-	-	SNase
g151	3218.PP1S376_9V6.1	3.3e-225	647.0	2E6U9@1|root,2SDGX@2759|Eukaryota,38241@33090|Viridiplantae	33090|Viridiplantae	G	GDP-fucose protein O-fucosyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	O-FucT
g153	3218.PP1S20_161V6.1	5.54e-163	491.0	28MZP@1|root,2QUII@2759|Eukaryota,37PU8@33090|Viridiplantae,3GEAT@35493|Streptophyta	35493|Streptophyta	-	-	-	GO:0000003,GO:0000280,GO:0003006,GO:0006355,GO:0006996,GO:0007049,GO:0007135,GO:0007140,GO:0007142,GO:0007275,GO:0007276,GO:0008150,GO:0009555,GO:0009556,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016043,GO:0019219,GO:0019222,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032504,GO:0034293,GO:0043934,GO:0044703,GO:0048229,GO:0048232,GO:0048236,GO:0048285,GO:0048609,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0051321,GO:0051704,GO:0060255,GO:0061983,GO:0065007,GO:0071840,GO:0080090,GO:0140013,GO:1903046,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	-
g156	3218.PP1S37_264V6.2	7.95e-282	790.0	COG0626@1|root,KOG0053@2759|Eukaryota,37RGY@33090|Viridiplantae,3GB43@35493|Streptophyta	35493|Streptophyta	E	methionine	MGL	GO:0000096,GO:0000097,GO:0000098,GO:0001101,GO:0003674,GO:0003824,GO:0003962,GO:0004123,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006534,GO:0006555,GO:0006790,GO:0006807,GO:0006950,GO:0007154,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009067,GO:0009068,GO:0009069,GO:0009070,GO:0009086,GO:0009087,GO:0009092,GO:0009267,GO:0009414,GO:0009415,GO:0009605,GO:0009628,GO:0009970,GO:0009987,GO:0009991,GO:0010035,GO:0016043,GO:0016053,GO:0016054,GO:0016740,GO:0016765,GO:0016829,GO:0016846,GO:0017144,GO:0018826,GO:0019343,GO:0019344,GO:0019346,GO:0019458,GO:0019752,GO:0019842,GO:0022607,GO:0030170,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0036094,GO:0042221,GO:0042594,GO:0042631,GO:0043167,GO:0043168,GO:0043436,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044272,GO:0044273,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0048037,GO:0050662,GO:0050667,GO:0050896,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0051716,GO:0065003,GO:0070279,GO:0070887,GO:0071214,GO:0071229,GO:0071265,GO:0071266,GO:0071462,GO:0071496,GO:0071704,GO:0071840,GO:0097159,GO:0104004,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:1901700,GO:1901701	4.4.1.11	ko:K01761	ko00270,ko00450,map00270,map00450	-	R00654,R04770	RC00196,RC00348,RC01209,RC01210	ko00000,ko00001,ko01000	-	-	-	Cys_Met_Meta_PP
g159	3218.PP1S91_57V6.1	4.86e-167	478.0	COG2816@1|root,KOG3084@2759|Eukaryota,37R45@33090|Viridiplantae,3GBF7@35493|Streptophyta	35493|Streptophyta	L	Nudix hydrolase	-	GO:0003674,GO:0003824,GO:0004551,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006807,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009507,GO:0009536,GO:0009628,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0034641,GO:0042726,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0047884,GO:0050896,GO:0071704,GO:1901360,GO:1901564	3.6.1.13,3.6.1.18	ko:K18453	ko00230,ko00740,ko01100,map00230,map00740,map01100	-	R00160,R01054	RC00002	ko00000,ko00001,ko01000	-	-	-	NUDIX,Nudix_N_2
g159	3218.PP1S91_57V6.1	1.49e-103	313.0	COG2816@1|root,KOG3084@2759|Eukaryota,37R45@33090|Viridiplantae,3GBF7@35493|Streptophyta	35493|Streptophyta	L	Nudix hydrolase	-	GO:0003674,GO:0003824,GO:0004551,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006807,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009507,GO:0009536,GO:0009628,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0034641,GO:0042726,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0047884,GO:0050896,GO:0071704,GO:1901360,GO:1901564	3.6.1.13,3.6.1.18	ko:K18453	ko00230,ko00740,ko01100,map00230,map00740,map01100	-	R00160,R01054	RC00002	ko00000,ko00001,ko01000	-	-	-	NUDIX,Nudix_N_2
